image,setup,Trunk-Cam_dist[mm],ObjType,Position,Xgt[m],Ygt[m],Zgt[m],Xestimated[m],Yestimated[m],Zestimated[m],Manhattan[m],Euclidean[m]
color_1_3_1.png,2D,1542.0,Apple,5,0.0,1.593,0,-0.0013462514586834776,1.6456978104117306,0.029,0.08999999999999983,0.06708203932499354
color_1_3_1.png,2D,1542.0,Apple,6,0.5,1.593,0,0.5027628433869346,1.6381214697015265,0.029,0.07999999999999982,0.05830951894845285
color_1_3_1.png,2D,1542.0,Apple,7,-0.5,1.293,0,-0.5195857309563827,1.3346361586479567,0.01,0.07000000000000006,0.04582575694955844
color_1_3_1.png,2D,1542.0,Apple,8,0.0,1.294,0,-0.0004694010407110287,1.343979902733868,0.006,0.060000000000000046,0.05099019513592789
color_1_3_1.png,2D,1542.0,Apple,9,0.5,1.294,0,0.5078100548244809,1.3279957660624822,0.0,0.050000000000000044,0.041231056256176644
color_1_3_1.png,2D,1542.0,Apple,10,-0.5,0.997,0,-0.5138385723617095,1.034151496035268,0.016,0.06000000000000004,0.03741657386773944
color_1_3_1.png,2D,1542.0,Apple,11,0.0,0.997,0,-0.0015989291978892198,1.0063102657580671,0.0,0.010000000000000009,0.010000000000000009
color_1_3_1.png,2D,1542.0,Apple,12,0.5,0.995,0,0.4972307662950541,1.0302786931422243,0.029,0.060000000000000026,0.042426406871192875
color_1_3_1.png,2D,1542.0,Apple,13,-0.5,0.695,0,-0.5256963384292457,0.7080172746411203,-0.004,0.040000000000000036,0.03162277660168382
color_1_3_1.png,2D,1542.0,Apple,14,0.0,0.697,0,-0.008181891774860004,0.7101694763326414,0.0,0.02000000000000001,0.014142135623730958
color_1_3_1.png,2D,1542.0,Apple,15,0.5,0.696,0,0.5101005174198,0.7106690941632985,0.006,0.03000000000000002,0.017320508075688783
color_1_4_0.png,2D,1531.0,Apple,1,-0.5,1.897,0,-0.5071750787138631,1.9629659568537414,0.042,0.11000000000000007,0.07280109889280523
color_1_4_0.png,2D,1531.0,Apple,2,0.0,1.892,0,0.00018345577712050343,1.9470970380042103,0.046,0.11000000000000006,0.07810249675906658
color_1_4_0.png,2D,1531.0,Apple,3,0.5,1.892,0,0.49970855027045274,1.908111327176568,0.052,0.07000000000000002,0.05385164807134505
color_1_4_0.png,2D,1531.0,Apple,4,-0.5,1.59,0,-0.5058032013974003,1.6261243216677548,0.042,0.08999999999999983,0.05744562646538016
color_1_4_0.png,2D,1531.0,Apple,5,0.0,1.592,0,8.175966767704245e-05,1.6408294761859352,0.036,0.08999999999999983,0.06403124237432835
color_1_4_0.png,2D,1531.0,Apple,6,0.5,1.593,0,0.5050242490073613,1.6397080959751187,0.036,0.09999999999999984,0.06480740698407847
color_1_4_0.png,2D,1531.0,Apple,7,-0.5,1.292,0,-0.5115641035426743,1.3340672603372772,0.026,0.08000000000000004,0.05099019513592788
color_1_4_0.png,2D,1531.0,Apple,8,0.0,1.297,0,-0.00031704035874439464,1.34618936967732,0.013,0.060000000000000046,0.05099019513592789
color_1_4_0.png,2D,1531.0,Apple,9,0.5,1.29,0,0.5060281696549801,1.3208509114115328,0.017,0.06000000000000004,0.03741657386773944
color_1_4_0.png,2D,1531.0,Apple,10,-0.5,0.997,0,-0.5151056622606475,1.0218870671253677,0.007,0.05000000000000004,0.030000000000000023
color_1_4_0.png,2D,1531.0,Apple,11,0.0,0.986,0,0.0011584332088100827,1.005971508211873,0.033,0.05000000000000002,0.036055512754639904
color_1_4_0.png,2D,1531.0,Apple,12,0.5,0.992,0,0.5020929638246497,1.015558087539519,0.017,0.05000000000000003,0.03605551275463992
color_1_4_0.png,2D,1531.0,Apple,13,-0.5,0.687,0,-0.5180519372050524,0.70691594548402,0.023,0.06000000000000004,0.03464101615137757
color_1_4_0.png,2D,1531.0,Apple,14,0.0,0.692,0,-0.004689965725525308,0.7033944486418685,0.01,0.02000000000000001,0.014142135623730958
color_1_4_0.png,2D,1531.0,Apple,15,0.5,0.696,0,0.5102210109135212,0.7105205894650362,0.003,0.020000000000000018,0.014142135623730963
color_1_4_1.png,2D,1549.0,Apple,1,-0.5,1.897,0,-0.5144404776408594,1.9594067367432717,0.03,0.10000000000000006,0.06782329983125274
color_1_4_1.png,2D,1549.0,Apple,2,0.0,1.892,0,0.00012472973072152804,1.9381813609923202,0.046,0.10000000000000005,0.07071067811865478
color_1_4_1.png,2D,1549.0,Apple,3,0.5,1.892,0,0.4957329820260839,1.9164126372618777,0.055,0.09000000000000002,0.0670820393249937
color_1_4_1.png,2D,1549.0,Apple,4,-0.5,1.59,0,-0.5075059631714531,1.6302341986547053,0.049,0.09999999999999983,0.0648074069840785
color_1_4_1.png,2D,1549.0,Apple,5,0.0,1.592,0,-0.0021005776019610563,1.6375166269337698,0.039,0.08999999999999983,0.06403124237432835
color_1_4_1.png,2D,1549.0,Apple,6,0.5,1.593,0,0.5060863511262137,1.6451789095336946,0.026,0.09999999999999984,0.06782329983125253
color_1_4_1.png,2D,1549.0,Apple,7,-0.5,1.292,0,-0.5126688674744777,1.3326058667762073,0.036,0.09000000000000005,0.05744562646538032
color_1_4_1.png,2D,1549.0,Apple,8,0.0,1.297,0,-0.002570314048131051,1.3451074225942037,0.01,0.060000000000000046,0.05099019513592789
color_1_4_1.png,2D,1549.0,Apple,9,0.5,1.29,0,0.495664525551731,1.3201257813932676,0.042,0.07000000000000003,0.05000000000000002
color_1_4_1.png,2D,1549.0,Apple,10,-0.5,0.997,0,-0.5112338774192128,1.0239160269058956,0.026,0.060000000000000026,0.03741657386773943
color_1_4_1.png,2D,1549.0,Apple,11,0.0,0.986,0,-0.0032438845383220903,1.0054026905895384,0.036,0.06000000000000002,0.0447213595499958
color_1_4_1.png,2D,1549.0,Apple,12,0.5,0.992,0,0.4893098500583474,1.0195836892178365,0.049,0.09000000000000004,0.05916079783099618
color_1_4_1.png,2D,1549.0,Apple,13,-0.5,0.687,0,-0.5175236420482485,0.7072575880053107,0.023,0.06000000000000004,0.03464101615137757
color_1_4_1.png,2D,1549.0,Apple,14,0.0,0.692,0,-0.005645115336910011,0.7058612813309175,0.02,0.05000000000000002,0.030000000000000013
color_1_4_1.png,2D,1549.0,Apple,15,0.5,0.696,0,0.5100989776371897,0.7120504258144021,0.003,0.020000000000000018,0.014142135623730963
color_1_5_0.png,2D,1538.0,Tennis_ball,1,-0.5,1.887,0,-0.509591172304463,1.9602990779522766,0.056,0.14000000000000007,0.09273618495495708
color_1_5_0.png,2D,1538.0,Apple,2,0.0,1.892,0,0.0013624052314444484,1.943103966198919,0.062,0.11000000000000004,0.07810249675906658
color_1_5_0.png,2D,1538.0,Apple,3,0.5,1.892,0,0.49977350810624355,1.9123802562955248,0.062,0.08000000000000002,0.0632455532033676
color_1_5_0.png,2D,1538.0,Apple,4,-0.5,1.59,0,-0.5078102016102398,1.6317594797802344,0.043,0.08999999999999983,0.05744562646538016
color_1_5_0.png,2D,1538.0,Apple,5,0.0,1.592,0,-0.0010233477428019918,1.647597925576005,0.043,0.09999999999999984,0.07211102550927964
color_1_5_0.png,2D,1538.0,Apple,6,0.5,1.593,0,0.5061673078757899,1.64757446580648,0.037,0.10999999999999985,0.07280109889280505
color_1_5_0.png,2D,1538.0,Apple,7,-0.5,1.292,0,-0.5139795989813069,1.3368987581330185,0.033,0.09000000000000005,0.059160797830996203
color_1_5_0.png,2D,1538.0,Tennis_ball,8,0.0,1.287,0,-0.001066394868369869,1.3357516471425324,0.033,0.08000000000000004,0.05830951894845304
color_1_5_0.png,2D,1538.0,Apple,9,0.5,1.29,0,0.5076223495996419,1.3265915071849304,0.02,0.07000000000000005,0.045825756949558434
color_1_5_0.png,2D,1538.0,Apple,10,-0.5,0.997,0,-0.5153194601219789,1.028177175467809,0.02,0.07000000000000005,0.04123105625617663
color_1_5_0.png,2D,1538.0,Apple,11,0.0,0.986,0,-0.0010428974040938535,1.0097381670542154,0.037,0.06000000000000002,0.0447213595499958
color_1_5_0.png,2D,1538.0,Apple,12,0.5,0.992,0,0.5009565235260875,1.0213300138637247,0.024,0.05000000000000003,0.03605551275463992
color_1_5_0.png,2D,1538.0,Apple,13,-0.5,0.687,0,-0.5165426273182976,0.7113167310950875,0.03,0.07000000000000003,0.041231056256176624
color_1_5_0.png,2D,1538.0,Apple,14,0.0,0.692,0,-0.0034141259275025124,0.7085987529983055,0.017,0.04000000000000002,0.028284271247461915
color_1_5_0.png,2D,1538.0,Tennis_ball,15,0.5,0.687,0,0.511276424005343,0.7062246099452053,0.01,0.04000000000000003,0.0244948974278318
color_1_1_0.png,2D,1531.0,Apple,1 ,-0.5,1.887,0,-0.5080639266658349,1.93959655240708,0.045,0.10000000000000006,0.06480740698407864
color_1_1_0.png,2D,1531.0,Apple,2,0.0,1.89,0,-0.0011870072585557737,1.9325602807954403,0.035,0.08000000000000004,0.05656854249492383
color_1_1_0.png,2D,1531.0,Apple,3,0.5,1.886,0,0.49438842447505743,1.9057510471146581,0.048,0.08000000000000003,0.05477225575051663
color_1_1_0.png,2D,1531.0,Apple,4,-0.5,1.589,0,-0.5134625762368534,1.622311589780454,0.023,0.06000000000000004,0.03741657386773944
color_1_1_0.png,2D,1531.0,Apple,6,0.5,1.592,0,0.4909824987339728,1.615206629647832,0.048,0.09000000000000004,0.05916079783099618
color_1_1_0.png,2D,1531.0,Apple,5,0.0,1.588,0,-0.001188108151747116,1.6359343585643342,0.026,0.07999999999999982,0.05830951894845285
color_1_1_0.png,2D,1531.0,Apple,7 ,-0.5,1.288,0,-0.5203476561983956,1.3200858061865954,0.006,0.060000000000000046,0.037416573867739444
color_1_1_0.png,2D,1531.0,Apple,8,0.0,1.29,0,-0.0003018942702179022,1.3327300446720018,0.01,0.05000000000000004,0.041231056256176644
color_1_1_0.png,2D,1531.0,Apple,9,0.5,1.29,0,0.5043843262166704,1.311519989437162,0.01,0.03000000000000002,0.022360679774997914
color_1_1_0.png,2D,1531.0,Apple,10,-0.5,0.99,0,-0.5155714853984866,1.002494808805299,0.01,0.04000000000000003,0.0244948974278318
color_1_1_0.png,2D,1531.0,Apple,11,0.0,0.99,0,-0.0013434045488906641,0.9989977847381663,0.013,0.02000000000000001,0.014142135623730958
color_1_1_0.png,2D,1531.0,Apple,12,0.5,0.99,0,0.49509313996756044,1.0105345632193181,0.016,0.04000000000000002,0.028284271247461915
color_1_1_0.png,2D,1531.0,Apple,13,-0.5,0.69,0,-0.5198986092049349,0.6812442553566057,0.003,0.029999999999999916,0.02236067977499787
color_1_1_0.png,2D,1531.0,Apple,14,0.0,0.689,0,-0.00590604390362047,0.6964840831236658,0.003,0.02000000000000001,0.014142135623730958
color_1_1_0.png,2D,1531.0,Apple,15,0.5,0.69,0,0.5036646473839108,0.7036840156388682,0.013,0.02000000000000001,0.014142135623730958
color_1_1_1.png,2D,1517.0,Apple,1,-0.5,1.887,0,-0.5064162697335104,1.930052671884513,0.046,0.10000000000000005,0.06480740698407864
color_1_1_1.png,2D,1517.0,Apple,2,0.0,1.89,0,-0.0011943348036373483,1.9397927967313886,0.033,0.08000000000000004,0.05830951894845304
color_1_1_1.png,2D,1517.0,Apple,3,0.5,1.886,0,0.49441286870747797,1.9150975610113916,0.046,0.09000000000000004,0.05916079783099618
color_1_1_1.png,2D,1517.0,Apple,4,-0.5,1.589,0,-0.5143418596287789,1.6231608925598011,0.03,0.07000000000000003,0.04358898943540676
color_1_1_1.png,2D,1517.0,Apple,5,0.0,1.588,0,-0.00457972888670341,1.635377864986393,0.03,0.07999999999999982,0.05830951894845285
color_1_1_1.png,2D,1517.0,Apple,6,0.5,1.592,0,0.4988311618826741,1.6186077622187827,0.042,0.07000000000000003,0.05000000000000002
color_1_1_1.png,2D,1517.0,Apple,7,-0.5,1.288,0,-0.5155679933652837,1.3227185737234737,0.023,0.07000000000000005,0.04123105625617663
color_1_1_1.png,2D,1517.0,Apple,8,0.0,1.29,0,-0.0014416974305152888,1.3375056643218144,0.013,0.060000000000000046,0.05099019513592789
color_1_1_1.png,2D,1517.0,Apple,9,0.5,1.29,0,0.5035123923876905,1.3143911345514827,0.017,0.04000000000000002,0.028284271247461915
color_1_1_1.png,2D,1517.0,Apple,10,-0.5,0.99,0,-0.5081034802903422,1.0077141255950763,0.036,0.07000000000000003,0.04582575694955841
color_1_1_1.png,2D,1517.0,Apple,11,0.0,0.99,0,-0.002462278995691834,1.0017976637056487,0.017,0.03000000000000001,0.0223606797749979
color_1_1_1.png,2D,1517.0,Apple,12,0.5,0.99,0,0.4940501434830793,1.0143351852531046,0.033,0.060000000000000026,0.03741657386773943
color_1_1_1.png,2D,1517.0,Apple,13,-0.5,0.69,0,-0.5217261755704461,0.6816339947332516,0.01,0.03999999999999992,0.024494897427831754
color_1_1_1.png,2D,1517.0,Apple,14,0.0,0.689,0,-0.00814278070941557,0.6965589971172256,0.0,0.02000000000000001,0.014142135623730958
color_1_1_1.png,2D,1517.0,Apple,15,0.5,0.69,0,0.5032153956243166,0.7042486198625363,0.013,0.02000000000000001,0.014142135623730958
color_1_2_0.png,2D,1524.0,Apple,1,-0.5,1.892,0,-0.5043948727734435,1.9479495697844154,0.049,0.11000000000000006,0.07810249675906658
color_1_2_0.png,2D,1524.0,Apple,2,0.0,1.892,0,0.004391969351133556,1.945790955570063,0.052,0.11000000000000006,0.07810249675906658
color_1_2_0.png,2D,1524.0,Apple,3,0.5,1.892,0,0.5036812899532488,1.9125654140412391,0.042,0.06000000000000002,0.0447213595499958
color_1_2_0.png,2D,1524.0,Apple,4,-0.5,1.592,0,-0.5036890842770435,1.635493173032488,0.042,0.08999999999999983,0.06403124237432835
color_1_2_0.png,2D,1524.0,Apple,5,0.0,1.593,0,-0.0023091961277916812,1.6365308808966674,0.026,0.07999999999999982,0.05830951894845285
color_1_2_0.png,2D,1524.0,Apple,6,0.5,1.591,0,0.500449067543467,1.6265128301803753,0.042,0.07999999999999982,0.05656854249492367
color_1_2_0.png,2D,1524.0,Apple,7,-0.5,1.292,0,-0.5105165860568208,1.3357812832380966,0.03,0.09000000000000005,0.059160797830996203
color_1_2_0.png,2D,1524.0,Apple,8,0.0,1.293,0,-0.0012870461567818677,1.3341989877280362,0.02,0.06000000000000004,0.04472135954999583
color_1_2_0.png,2D,1524.0,Apple,9,0.5,1.292,0,0.5111870520282122,1.3173219941757683,0.007,0.05000000000000004,0.033166247903554026
color_1_2_0.png,2D,1524.0,Apple,10,-0.5,0.992,0,-0.5115884237411287,1.008331533738731,0.013,0.04000000000000003,0.0244948974278318
color_1_2_0.png,2D,1524.0,Apple,11,0.0,0.992,0,-0.00012015295076071375,1.0000959971245609,0.026,0.04000000000000001,0.0316227766016838
color_1_2_0.png,2D,1524.0,Apple,12,0.5,0.992,0,0.506817102742692,1.0129952261841013,0.0,0.030000000000000027,0.022360679774997918
color_1_2_0.png,2D,1524.0,Apple,13,-0.5,0.692,0,-0.5184401752621961,0.6987698577684537,0.01,0.04000000000000003,0.0244948974278318
color_1_2_0.png,2D,1524.0,Apple,14,0.0,0.691,0,-0.0036074207540384416,0.7016166056613876,0.003,0.010000000000000009,0.010000000000000009
color_1_2_0.png,2D,1524.0,Apple,15,0.5,0.691,0,0.5021699023140775,0.7121444380056775,0.02,0.04000000000000002,0.028284271247461915
color_1_2_1.png,2D,1542.0,Apple,1,-0.5,1.892,0,-0.5069143695918621,1.9365749734095226,0.046,0.11000000000000006,0.07141428428542854
color_1_2_1.png,2D,1542.0,Apple,2,0.0,1.892,0,0.0011590012696968159,1.942657362077945,0.052,0.10000000000000005,0.07071067811865478
color_1_2_1.png,2D,1542.0,Apple,3,0.5,1.892,0,0.4978525683838154,1.9216067088691162,0.046,0.08000000000000003,0.05830951894845302
color_1_2_1.png,2D,1542.0,Apple,4,-0.5,1.592,0,-0.5101484620522116,1.637448101990068,0.036,0.09999999999999984,0.06480740698407847
color_1_2_1.png,2D,1542.0,Apple,5,0.0,1.593,0,-0.00018147123366090944,1.634189264048941,0.036,0.07999999999999982,0.05656854249492367
color_1_2_1.png,2D,1542.0,Apple,6,0.5,1.591,0,0.4999125054127249,1.62457904450329,0.042,0.07000000000000003,0.05000000000000002
color_1_2_1.png,2D,1542.0,Apple,7,-0.5,1.292,0,-0.5133674737436975,1.3341257285790782,0.033,0.08000000000000004,0.05099019513592788
color_1_2_1.png,2D,1542.0,Apple,8,0.0,1.293,0,0.0031037951457949563,1.339055669089762,0.017,0.07000000000000005,0.053851648071345085
color_1_2_1.png,2D,1542.0,Apple,9,0.5,1.292,0,0.5049170014605183,1.3208960822140883,0.017,0.05000000000000003,0.03605551275463992
color_1_2_1.png,2D,1542.0,Apple,10,-0.5,0.992,0,-0.5089808855584831,1.0097427523527989,0.023,0.05000000000000003,0.030000000000000016
color_1_2_1.png,2D,1542.0,Apple,11,0.0,0.992,0,-0.0013289923891584027,0.9979939028952445,0.01,0.02000000000000001,0.014142135623730958
color_1_2_1.png,2D,1542.0,Apple,12,0.5,0.992,0,0.4932050597051075,1.0076655013313576,0.036,0.07000000000000003,0.04582575694955841
color_1_2_1.png,2D,1542.0,Apple,13,-0.5,0.692,0,-0.5194844252970577,0.702361862287001,0.0115,0.04000000000000003,0.0244948974278318
color_1_2_1.png,2D,1542.0,Apple,14,0.0,0.691,0,-0.005823986260852971,0.7060907993280862,0.01,0.04000000000000002,0.024494897427831796
color_1_2_1.png,2D,1542.0,Apple,15,0.5,0.691,0,0.49937783975398714,0.7176578770162917,0.03,0.060000000000000026,0.042426406871192875
color_1_3_0.png,2D,1524.0,Apple,1,-0.5,1.897,0,-0.509045899906791,1.957958439634115,0.03,0.10000000000000006,0.06782329983125274
color_1_3_0.png,2D,1524.0,Apple,2,0.0,1.898,0,0.0011041877976998666,1.9490650230695312,0.039,0.09000000000000005,0.06403124237432853
color_1_3_0.png,2D,1524.0,Apple,3,0.5,1.897,0,0.49978786815703147,1.9319516398072283,0.036,0.07000000000000003,0.05000000000000002
color_1_3_0.png,2D,1524.0,Apple,4,-0.5,1.595,0,-0.514848635993336,1.6333712338715,0.027,0.06999999999999981,0.0435889894354066
color_1_3_0.png,2D,1524.0,Apple,5,0.0,1.593,0,0.0020930210710956823,1.6486057728843149,0.03,0.08999999999999983,0.06708203932499354
color_1_3_0.png,2D,1524.0,Apple,6,0.5,1.593,0,0.5067871356960948,1.6375357940833437,0.023,0.07999999999999984,0.05477225575051645
color_1_3_0.png,2D,1524.0,Apple,7,-0.5,1.293,0,-0.5129480554556598,1.335392736581895,0.02,0.08000000000000006,0.054772255750516655
color_1_3_0.png,2D,1524.0,Apple,8,0.0,1.294,0,0.0019084328418456824,1.3411055066127764,0.017,0.07000000000000005,0.053851648071345085
color_1_3_0.png,2D,1524.0,Apple,9,0.5,1.294,0,0.5212851107865515,1.3294880515231757,-0.024,0.08000000000000006,0.0489897948556636
color_1_3_0.png,2D,1524.0,Apple,10,-0.5,0.997,0,-0.5206350245499183,1.0335118340460803,-0.003,0.050000000000000044,0.036055512754639925
color_1_3_0.png,2D,1524.0,Apple,11,0.0,0.997,0,0.0006959237594768553,1.0053181842188266,0.007,0.02000000000000001,0.014142135623730958
color_1_3_0.png,2D,1524.0,Apple,12,0.5,0.995,0,0.5211483754486139,1.0269232639169057,-0.013,0.060000000000000046,0.037416573867739444
color_1_3_0.png,2D,1524.0,Apple,13,-0.5,0.695,0,-0.5184464488855292,0.7126875974678529,0.01,0.04000000000000003,0.0244948974278318
color_1_3_0.png,2D,1524.0,Apple,14,0.0,0.697,0,-0.005900350084034848,0.7110855201097361,0.007,0.03000000000000001,0.01732050807568878
color_1_3_0.png,2D,1524.0,Apple,15,0.5,0.696,0,0.511204019728006,0.7084757076734616,0.01,0.03000000000000002,0.017320508075688783
color_1_3_1.png,2D,1528.0,Apple,1,-0.5,1.897,0,-0.5078750823835072,1.9587442150124335,0.039,0.11000000000000007,0.07280109889280523
color_1_3_1.png,2D,1528.0,Apple,2,0.0,1.898,0,-0.0011201191900361797,1.956138751677951,0.039,0.10000000000000006,0.07211102550927984
color_1_3_1.png,2D,1528.0,Apple,3,0.5,1.897,0,0.5027105032549742,1.936068023208902,0.045,0.08000000000000004,0.05656854249492383
color_1_3_1.png,2D,1528.0,Apple,4,-0.5,1.595,0,-0.5068140224435425,1.635179292436568,0.049,0.09999999999999983,0.0648074069840785
color_1_3_1.png,2D,1528.0,Apple,5,0.0,1.593,0,-4.99622026670945e-05,1.6557972580633329,0.033,0.09999999999999984,0.07615773105863893
color_1_3_1.png,2D,1528.0,Apple,6,0.5,1.593,0,0.5061016564772886,1.641513207215005,0.039,0.09999999999999984,0.06480740698407847
color_1_3_1.png,2D,1528.0,Apple,7,-0.5,1.293,0,-0.5163166645872018,1.3389527841146656,0.016,0.09000000000000007,0.05744562646538033
color_1_3_1.png,2D,1528.0,Apple,8,0.0,1.294,0,0.0008281784621256083,1.3491162733721125,0.016,0.08000000000000006,0.06324555320336764
color_1_3_1.png,2D,1528.0,Apple,9,0.5,1.294,0,0.5102769905983722,1.3335960095945778,0.01,0.060000000000000046,0.04242640687119289
color_1_3_1.png,2D,1528.0,Apple,10,-0.5,0.997,0,-0.5136568662708345,1.039289581667608,0.023,0.07000000000000005,0.045825756949558434
color_1_3_1.png,2D,1528.0,Apple,11,0.0,0.997,0,0.0007261153882850309,1.0119110785097596,0.006,0.02000000000000001,0.014142135623730958
color_1_3_1.png,2D,1528.0,Apple,12,0.5,0.995,0,0.5005661174432857,1.0364594504390179,0.036,0.08000000000000004,0.05656854249492383
color_1_3_1.png,2D,1528.0,Apple,13,-0.5,0.695,0,-0.524924671016418,0.7136749110594379,0.006,0.04000000000000003,0.0244948974278318
color_1_3_1.png,2D,1528.0,Apple,14,0.0,0.697,0,-0.004738239158036883,0.7177689349872,0.01,0.03000000000000002,0.022360679774997914
color_1_3_1.png,2D,1528.0,Apple,15,0.5,0.696,0,0.5102694384710795,0.7177689349872,0.02,0.05000000000000003,0.030000000000000016
color_1_4_0.png,2D,1535.0,Apple,1,-0.5,1.897,0,-0.507787384497956,1.9702922341135651,0.052,0.13000000000000006,0.08660254037844392
color_1_4_0.png,2D,1535.0,Apple,2,0.0,1.892,0,0.0002894666539452366,1.9491406133781277,0.059,0.12000000000000005,0.08485281374238575
color_1_4_0.png,2D,1535.0,Apple,3,0.5,1.892,0,0.4990415198197471,1.9139380203481338,0.062,0.08000000000000002,0.0632455532033676
color_1_4_0.png,2D,1535.0,Apple,4,-0.5,1.59,0,-0.50625845155703,1.6312284741833973,0.046,0.09999999999999983,0.0648074069840785
color_1_4_0.png,2D,1535.0,Apple,5,0.0,1.592,0,0.00023412034964368013,1.6441795799804881,0.052,0.09999999999999983,0.07071067811865463
color_1_4_0.png,2D,1535.0,Apple,6,0.5,1.593,0,0.5071424981468298,1.6465410454275384,0.043,0.10999999999999985,0.07280109889280505
color_1_4_0.png,2D,1535.0,Apple,7,-0.5,1.292,0,-0.5121474595054788,1.3397084172614377,0.036,0.10000000000000006,0.06480740698407864
color_1_4_0.png,2D,1535.0,Apple,8,0.0,1.297,0,-0.00020276691155424054,1.3531139906254814,0.023,0.07000000000000005,0.053851648071345085
color_1_4_0.png,2D,1535.0,Apple,9,0.5,1.29,0,0.5059668513720799,1.328047909805101,0.027,0.08000000000000004,0.05099019513592788
color_1_4_0.png,2D,1535.0,Apple,10,-0.5,0.997,0,-0.5168585418302716,1.0295454473435197,0.017,0.07000000000000005,0.04123105625617663
color_1_4_0.png,2D,1535.0,Apple,11,0.0,0.986,0,0.00010745891833574461,1.0123376645858855,0.036,0.06000000000000002,0.0447213595499958
color_1_4_0.png,2D,1535.0,Apple,12,0.5,0.992,0,0.4998360726002363,1.0238644919935156,0.03,0.060000000000000026,0.042426406871192875
color_1_4_0.png,2D,1535.0,Apple,13,-0.5,0.687,0,-0.5154042068798486,0.7143104594100949,0.033,0.07000000000000003,0.041231056256176624
color_1_4_0.png,2D,1535.0,Apple,14,0.0,0.692,0,-0.003470117355214196,0.7088248813514565,0.013,0.03000000000000002,0.022360679774997914
color_1_4_0.png,2D,1535.0,Apple,15,0.5,0.696,0,0.5113331376189882,0.7162245754692761,0.01,0.04000000000000003,0.0244948974278318
color_1_4_1.png,2D,1535.0,Apple,1,-0.5,1.897,0,-0.5173671713650341,1.9630769612769297,0.023,0.10000000000000007,0.06633249580710805
color_1_4_1.png,2D,1535.0,Apple,2,0.0,1.892,0,0.00010419146734384199,1.9378626508321903,0.046,0.10000000000000005,0.07071067811865478
color_1_4_1.png,2D,1535.0,Apple,3,0.5,1.892,0,0.4950282694692961,1.9155800597093753,0.055,0.09000000000000002,0.0670820393249937
color_1_4_1.png,2D,1535.0,Apple,4,-0.5,1.59,0,-0.508025537786324,1.6277655944897196,0.046,0.09999999999999983,0.0648074069840785
color_1_4_1.png,2D,1535.0,Apple,5,0.0,1.592,0,-0.0032986627817369134,1.6362300549414277,0.036,0.08999999999999983,0.06403124237432835
color_1_4_1.png,2D,1535.0,Apple,6,0.5,1.593,0,0.5047971699705694,1.6451042904193591,0.023,0.07999999999999984,0.06324555320336743
color_1_4_1.png,2D,1535.0,Apple,7,-0.5,1.292,0,-0.5122178696982818,1.3296515378465015,0.036,0.09000000000000005,0.05744562646538032
color_1_4_1.png,2D,1535.0,Apple,8,0.0,1.297,0,-0.0035956661504700804,1.3448876715544242,0.017,0.06000000000000004,0.04472135954999583
color_1_4_1.png,2D,1535.0,Apple,9,0.5,1.29,0,0.49554469406178214,1.3186526513456616,0.049,0.08000000000000003,0.05830951894845302
color_1_4_1.png,2D,1535.0,Apple,10,-0.5,0.997,0,-0.5127080974363868,1.0230480594453042,0.03,0.060000000000000026,0.03741657386773943
color_1_4_1.png,2D,1535.0,Apple,11,0.0,0.986,0,-0.004467390809743636,1.0053544719681353,0.033,0.05000000000000002,0.036055512754639904
color_1_4_1.png,2D,1535.0,Apple,12,0.5,0.992,0,0.49012652345269464,1.0178871236072091,0.042,0.08000000000000004,0.05099019513592787
color_1_4_1.png,2D,1535.0,Apple,13,-0.5,0.687,0,-0.520884905286489,0.7041679146464016,0.017,0.05000000000000003,0.030000000000000016
color_1_4_1.png,2D,1535.0,Apple,14,0.0,0.692,0,-0.005763591260375916,0.7024661108951271,0.013,0.03000000000000001,0.01732050807568878
color_1_4_1.png,2D,1535.0,Apple,15,0.5,0.696,0,0.5066808701459784,0.7105081194480918,0.01,0.03000000000000002,0.017320508075688783
color_1_5_0.png,2D,1531.0,Tennis_ball,1,-0.5,1.887,0,-0.5073753135710773,1.952266575219876,0.055,0.13000000000000006,0.08544003745317534
color_1_5_0.png,2D,1531.0,Apple,2,0.0,1.892,0,0.0012641006069591132,1.939708973277487,0.052,0.10000000000000005,0.07071067811865478
color_1_5_0.png,2D,1531.0,Apple,3,0.5,1.892,0,0.5008755139336382,1.9094616092190104,0.055,0.08000000000000002,0.0632455532033676
color_1_5_0.png,2D,1531.0,Apple,4,-0.5,1.59,0,-0.5063925330084474,1.6246429922172425,0.045,0.08000000000000004,0.05099019513592787
color_1_5_0.png,2D,1531.0,Apple,5,0.0,1.592,0,-0.0010696087425597974,1.6406632963389498,0.039,0.08999999999999983,0.06403124237432835
color_1_5_0.png,2D,1531.0,Apple,6,0.5,1.593,0,0.5080256155827761,1.6405043967812685,0.033,0.08999999999999983,0.05916079783099601
color_1_5_0.png,2D,1531.0,Apple,7,-0.5,1.292,0,-0.5118529632375067,1.331407680063377,0.033,0.08000000000000004,0.05099019513592788
color_1_5_0.png,2D,1531.0,Tennis_ball,8,0.0,1.287,0,8.31504627421058e-05,1.3281772121443294,0.045,0.08000000000000004,0.05656854249492383
color_1_5_0.png,2D,1531.0,Apple,9,0.5,1.29,0,0.5072013900611363,1.3211242101711327,0.016,0.06000000000000004,0.03741657386773944
